workspace,file_path,artifact_type,phase,matched_terms,relevant_lines_or_columns,live_safe,teacher_only,helps_recover_bc,unique_vs_github_checkout,note
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_zero_month_rescue_audit.csv,structured_artifact,phase25_1,retest;VWAP,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase25_1_runner.py,source,phase25_1,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;15m;5m,76;77;108;109;120;121;160;193,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_added_trade_keep_refine_remove_table.csv,structured_artifact,phase26,retest;VWAP;funding,2;3;5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_audit_manifest.json,structured_artifact,phase26,ATR,13,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_benchmark_weakness_map.md,report_or_note,phase26,funding,8,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_candidate_registry.csv,structured_artifact,phase26,ADX,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_dual_benchmark_dna_and_pf8_discovery_report.md,report_or_note,phase26,funding;ATR,10;22;51,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_dual_benchmark_metrics_matrix.csv,structured_artifact,phase26,ATR,,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_live_rule_serialization.md,report_or_note,phase26,funding;ATR;15m;5m,4;7;10;11,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_losing_trade_dna.csv,structured_artifact,phase26,retest;funding;MFE;MAE,1;3;5;6;7;9;11;12,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_pf70_added_trade_quality_audit.csv,structured_artifact,phase26,retest;VWAP,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_pf8_candidate_hypothesis_library.csv,structured_artifact,phase26,funding,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_precision_fusion_8_router_report.md,report_or_note,phase26,funding,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_rule_comparison_matrix.csv,structured_artifact,phase26,VWAP;ATR;5m,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_strategy_dna_extraction.md,report_or_note,phase26,Precision Fusion 1.2;retest;VWAP,3;4;9,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_winning_trade_dna.csv,structured_artifact,phase26,VWAP;ATR;MFE;MAE,1;2;3;4;5;6;7;8,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase26_runner.py,source,phase26,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,6;81;82;113;114;125;126;170,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase26_realism.py,source,phase26,ATR,68;91,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_audit_manifest.json,structured_artifact,phase26_1,ATR,15;18,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_entry_sleeve_forensics.csv,structured_artifact,phase26_1,retest;VWAP;15m;5m,2;3;4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_exit_risk_forensics.md,report_or_note,phase26_1,ATR,3;4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_extreme_pf8_acceptance_audit_report.md,report_or_note,phase26_1,ATR,22,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_live_known_feature_matrix.csv,structured_artifact,phase26_1,retest;ATR,3;5;7,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_live_shadow_execution_simulation_report.md,report_or_note,phase26_1,15m;5m,4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_trade_lineage_graph.csv,structured_artifact,phase26_1,PF1.2;retest;VWAP,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_triple_system_stress_matrix.csv,structured_artifact,phase26_1,funding;ATR,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_triple_truth_lock.csv,structured_artifact,phase26_1,PF1.2,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase26_1_runner.py,source,phase26_1,PF1.2;retest;VWAP;funding;ATR;15m;5m,78;79;110;111;122;123;157;170,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase26_1_realism.py,source,phase26_1,ATR,70;73;94;97,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_live_execution_audit.csv,structured_artifact,phase27,funding,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_pf8_hardening_multi_asset_validation_report.md,report_or_note,phase27,funding;ATR,22;38,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_stress_results.csv,structured_artifact,phase27,funding,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase27_data_setup.py,source,phase27,funding;15m;5m,60;62;63;64;66;69;73;74,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase27_runner.py,source,phase27,funding;ATR,78;79;110;111;122;123;157;170,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_audit_manifest.json,structured_artifact,phase28,ATR,9;12,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_benchmark_stack_preservation.csv,structured_artifact,phase28,PF1.2,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_entry_exit_rule_serialization.md,report_or_note,phase28,retest;VWAP;funding;15m;5m,4;5;6;10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_full_metrics_matrix.csv,structured_artifact,phase28,ATR,,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_pf81_benchmark_lock_and_operating_manual_report.md,report_or_note,phase28,ATR,15;45;48,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_sleeve_contribution_matrix.csv,structured_artifact,phase28,retest;VWAP;ATR,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase28_runner.py,source,phase28,PF1.2;retest;VWAP;funding;ATR;15m;5m,75;76;107;108;119;120;154;167,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase28_realism.py,source,phase28,ATR,71;74;89;92,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_absolute_truth_audit_full_project_report.md,report_or_note,phase29,PF1.2;VWAP;funding;ATR;15m;5m,21;54;86;91;92;94;95;97,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_benchmark_reproduction.csv,structured_artifact,phase29,PF1.2,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_data_integrity_audit.csv,structured_artifact,phase29,funding;15m;5m,1;3;4;6;7;9;10;12,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_fusion_architecture_map.csv,structured_artifact,phase29,PF1.2;retest;VWAP,3;4;5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_live_execution_readiness.csv,structured_artifact,phase29,funding,11,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_lookahead_hardcoding_audit.csv,structured_artifact,phase29,Variant C;C core;MFE;MAE,5;76;77;78;84;85;86;142,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_multi_asset_monthly_metrics.csv,structured_artifact,phase29,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_project_inventory.csv,structured_artifact,phase29,phase17_3;funding;ATR;15m;5m,93;103;124;156;225;232;241;251,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_statistical_robustness.csv,structured_artifact,phase29,PF1.2,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_strategy_rulebook.md,report_or_note,phase29,funding;ADX;ATR,19;22;23;29;48,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_stress_torture_results.csv,structured_artifact,phase29,PF1.2;funding,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_absolute_truth_audit.py,source,phase29,PF1.2;retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,52;248;249;262;263;284;285;394,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_download_binance_data.py,source,phase29,funding;15m;5m,16;22;23;123;125;126;129;130,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_absolute_truth_audit.py,source,phase29,ATR;5m,62;66,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_corrected_benchmark_status.csv,structured_artifact,phase29_1,PF1.2,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_corrected_project_status.md,report_or_note,phase29_1,PF1.2,19,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_dirty_pf8_recompute_trade_log.csv,structured_artifact,phase29_1,funding;ATR,1;5;6;7;8;10;11;12,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_entry_exit_rulebook.md,report_or_note,phase29_1,retest;VWAP;funding;ADX;ATR,15;16;17;18;19,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_candidate_registry.csv,structured_artifact,phase29_1,retest;VWAP;funding;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_candidate_results.csv,structured_artifact,phase29_1,retest;VWAP;funding;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_monthly_table.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_stress_table.csv,structured_artifact,phase29_1,funding,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_trade_log.csv,structured_artifact,phase29_1,retest;funding,1;2;5;7;9;13;14;16,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_live_known_rule_audit.csv,structured_artifact,phase29_1,funding,5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_monthly_table.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_stress_table.csv,structured_artifact,phase29_1,funding,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_trade_log.csv,structured_artifact,phase29_1,funding;ATR,1;4;5;6;8;9;10;11,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_truth_lock.csv,structured_artifact,phase29_1,PF1.2,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_real_sleeve_idea_inventory.csv,structured_artifact,phase29_1,retest;VWAP;funding;15m;5m,2;3;6,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_reconstruction_ladder.csv,structured_artifact,phase29_1,PF1.2;retest;VWAP;funding,2;4;5;6;7;8;9;10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_router_conflict_audit.csv,structured_artifact,phase29_1,retest;funding,133;137;163;237;260;262;263;266,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_pullback_reclaim_monthly_table.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_pullback_reclaim_trade_log.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_second_retest_monthly_table.csv,structured_artifact,phase29_1,retest;funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_second_retest_trade_log.csv,structured_artifact,phase29_1,retest;funding,1;2;3;4;5;6;7;8,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_session_breakout_monthly_table.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_session_breakout_trade_log.csv,structured_artifact,phase29_1,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_standalone_results.csv,structured_artifact,phase29_1,retest;VWAP,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_vwap_reclaim_monthly_table.csv,structured_artifact,phase29_1,VWAP,,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_vwap_reclaim_trade_log.csv,structured_artifact,phase29_1,VWAP,,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_truth_first_pf8_recovery_report.md,report_or_note,phase29_1,PF1.2;retest;VWAP;funding;15m;5m,54;56;67;73;74;77;99;100,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_1_truth_first_recovery.py,source,phase29_1,PF1.2;retest;VWAP;funding;ADX;ATR;15m;5m,209;251;342;343;346;347;349;350,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_1_truth_first_recovery.py,source,phase29_1,PF1.2;MFE;MAE,84;94,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_audit_manifest.json,structured_artifact,phase29_2,ATR,64,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_benchmark_comparison_matrix.csv,structured_artifact,phase29_2,Variant C;PF1.2;B rescue;rescue rows;VWAP;ATR,2;3;4;5,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_candidate_registry.csv,structured_artifact,phase29_2,retest;VWAP;funding;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_candidate_results.csv,structured_artifact,phase29_2,retest;VWAP;funding;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_dirty_pf8_trade_quality_audit.csv,structured_artifact,phase29_2,retest;VWAP;funding;ADX;ATR;MFE;MAE,1;5;6;7;8;10;11;12,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_final_status_correction.md,report_or_note,phase29_2,PF1.2,7;8;10;15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_live_automation_readiness_audit.md,report_or_note,phase29_2,PF1.2,3;6,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_multitimeframe_data_audit.csv,structured_artifact,phase29_2,15m;5m,3;4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_no_lookahead_hardcoding_scan.csv,structured_artifact,phase29_2,phase17_3;completed trade;MFE;MAE,4;5;12;13;14;15;16;17,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_pf12_executable_rebuild_results.csv,structured_artifact,phase29_2,PF1.2,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_pf12_fusion_lineage_map.csv,structured_artifact,phase29_2,Variant B;Variant C;PF1.2;B rescue;rescue rows;phase17_3;completed trade;ATR,2;3;4;5,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_precision_fusion_compiler_spec.md,report_or_note,phase29_2,PF1.2;expected R,10;12,ANALYSIS_ONLY,NO,MAYBE,NO,
